Title,Volume,Publisher,Label,Issue Number,Image,Cover Date,Cover Price,ISBN/UPC,Contributors,Characters,Details,URL
Diablo House,(2022),"Clover Press, LLC",Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/f87e8b0c0017ad5993a0f441482d94a9/xl/clover-press-llc-diablo-house-hard-cover-1.jpg,Mar '22,$24.99,978-1951038373,,,"What do you want? I mean, REALLY want? Money? Sex? Power? It's all yours--for a price--in this anthology that recalls the classic horror comics of the past. In one of the most beautiful, most wealthy zip codes in the country lies the sleepy, sun-drenched coastal town of La Jolla, California, and among all of this beauty stands Diablo House. It'll make your dreams come true, if you dare. Surf-bum and host, Riley, invites us into his house of mystery and shares the secrets of the people who let their desires come at the cost of all else. This edition collects eight new prose stories, plus a new installment in the DIABLO HOUSE comic series by Grady Hendrix and Damien Worm. ",https://comicbookrealm.com/series/70611/0/clover-press-llc-diablo-house
Digital Lizards Of Doom,(2020),"Clover Press, LLC",TPB:,# 1,https://comicbookrealm.com/cover-scan/03cebb28d126b060e83a86a24a39b02c/xl/clover-press-llc-digital-lizards-of-doom-tpb-1.jpg,Sep '20,$24.99,978-1951038311,,,"Level 1: Dizzy Doom

In a world where science and sorcery have brought peace to the galaxy, a young warrior's belief system is shattered when an evil robot and an ancient witch attack his kingdom, forcing him into a quest for justice. As revelations about his world are exposed, Dizzy's faith is shaken, and he must now make an unlikely alliance with a mysterious ninja and a cyborg cat pirate. Together they'll search for a fabled weapon that could destroy evil forever and bring the universe into an unending era of peace!

Digital Lizards of Doom represents a brand new way of story-telling within the graphic novel medium, as the story is told with a combination of full-page artwork and a new dialogue system that pushes the boundaries of the format. ",https://comicbookrealm.com/series/63287/0/clover-press-llc-digital-lizards-of-doom
Dracula of Transylvania,(2021),"Clover Press, LLC",Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/ba53b7f1a6b6904fc21eba96d3f622ff/xl/clover-press-llc-dracula-of-transylvania-hard-cover-1.jpg,Sep '20,$45.00,978-1951038229,,,"Dracula of Transylvania

1899 Transylvania bleeds of history and evil. Young Solicitor Jonathan Harker braves ghosts, demons, living skeletons, armies of rats, as he encounters Dracula of Transylvania, the Son of Satan. The demonic, shapeshifting vampire imposes his wrath, malice ",https://comicbookrealm.com/series/67939/0/clover-press-llc-dracula-of-transylvania
Electric Frankenstein,(2021),"Clover Press, LLC",TPB:,# 1,https://comicbookrealm.com/cover-scan/0430bfe2578e070f2c20e6e1b7560526/xl/clover-press-llc-electric-frankenstein-tpb-1.jpg,Nov '21,$45.00,978-1951038366,,,"Electric Frankenstein

Hard Punk Rock band Electric Frankenstein, Yoe Books and Clover Press mash together to bring EF lyrics ALIVE as comics! Electric Frankenstein asked over 100 artists to create short comics based on the lyrics of their songs. What was born was sometimes beautiful and poetic, but other times just downright disturbing and raw! Judgment will not be passed on what you gravitate towards! All lay between the covers of this book. Releasing over 100 records all over the world since 1992, Electric Frankenstein is where AC/DC meets The Dead Boys! EF's high energy punk rock and roll combines the raw and energetic sounds of Punk Rock and Garage Punk (Dead Boys, Ramones, Damned, Misfits, Sabbath etc.) with elements of hard rock played by bands like MC5, Stooges, AC/DC, Kiss, Mott the Hoople, Alice Cooper, and so on. Electric Frankenstein has proved to be highly influential, helping to spark a rock revival among the youth of the time throughout the world from the US to Europe to Scandinavia to Japan, known as the New Rock Revolution. ",https://comicbookrealm.com/series/68735/0/clover-press-llc-electric-frankenstein
The Fantastic Illustrations of Timothy Truman,(2021),"Clover Press, LLC",Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/3b7fc316e530604d124b0023414e0e31/xl/clover-press-llc-the-fantastic-illustrations-of-timothy-truman-hard-cover-1.jpg,Aug '20,$44.99,978-1951038151,,,"Illustrations of Timothy Truman

A collection of art spanning several genres from Grimjack artist, Timothy Truman. This full-color hardcover features a set of illustrations showing Truman's range of interests from Western to Fantasy and Science Fiction. Known for his work in Roleplaying games and comics, Truman has worked with industry titans such as DC, Darkhorse, IDW and more. The artist is also a musician himself and has done art for the Grateful Dead. ",https://comicbookrealm.com/series/68369/0/clover-press-llc-the-fantastic-illustrations-of-timothy-truman
The Few and the Cursed: Crows of Mana'Olana,(2022),"Clover Press, LLC",Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/46798bc0a906e87b0d98c45849f0a18b/xl/clover-press-llc-the-few-and-the-cursed-crows-of-manaolana-hard-cover-1.jpg,Feb '22,$50.00,978-1532386718,,,"The Cursed Crows of Mana'Olana

The Few and Cursed is a supernatural post-apocalyptic western. Mana'Olana is a small town in the Honolulu Mountains region where a bedtime story about giant Crows that kidnap children in the silent of night originated. It turns out the Crows aren't exactly fiction. In the year 1840, more than 90% of the water on the planet disappeared over night. Humankind has learned to adapt at any cost, and water has become the currency of the world. It's no wonder evil has blossomed in ways that were previously unimaginable. The dark arts and curses are now commonplace, and people have shown their true colors, becoming shockingly evil and devastatingly wicked monsters, all in the name of their coveted water. Enter the tough and mysterious Redhead, a Curse Chaser looking to help those in needs, for the right price - water, of course. The Few and the Cursed: Crows of Mana'Olana is the first complete saga of The Few and Cursed universe and pits the Redhead against the terrifying Crows. First published as a six-part mini-series, the full story is now available in one gorgeous collector's edition. ",https://comicbookrealm.com/series/69924/0/clover-press-llc-the-few-and-the-cursed-crows-of-manaolana
Gray,(2021),"Clover Press, LLC",Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/821bc941791e664ca95de1fd8f507454/xl/clover-press-llc-gray-hard-cover-1.jpg,Jul '21,$26.99,978-1951038328,,,"A contemporary reimaging of the classic Oscar Wilde novel, ""The Picture of Dorian Gray,"" Gray is a supernatural revenge thriller about an alluring but violent woman, Dorian Gray, who seeks vengeance on a cabal of powerful men who wronged her years ago; and of the straight-laced African American detective with a past of his own, who is tasked with stopping her. The Picture of Dorian Gray, Oscar Wilde's only novel and one of the classics of gothic literature, is the tale of the most beautiful man of his age, who sells his soul and his conscience in exchange for eternal youth, beauty and power -- and who spends his life murdering, raping and corrupting. All the time in his attic, his picture degrades and rots. GRAY takes that basic idea but flips its moral framework and gender archetypes: our DORIAN GRAY is a Millennial social media princess who drifts through the coolest cliques of NYC, breaking hearts and turning heads wherever she goes. But Dorian has secrets. For one thing, she's a violent criminal. For another, she's an immortal creature of magic, who commits violent burglaries and assaults some of New York's most powerful men. 30 years ago, whilst an innocent student, Dorian was sexually assaulted by these men. In that moment that she became something both more and less than human. 30 years later, but not a day older, she's ready for her revenge. Then Dorian meets Detective HANK WUTAN, the African-American NYPD detective assigned to stop these crimes, struggling with his own loyalties as a Black cop in the era of Defund the Police. Despite the fact that Dorian is his suspect number one, and he is effectively working for her abusers, they fall for each other, hard. GRAY takes Wilde's classic novel and reinvents it as a tale of cathartic revenge for the #MeToo and Black Lives Matter era, a violent fantasy about how powerful, super-rich white men don't always win, how the powerless can find justice, and about how a murderous demon and a law-abiding detective can be soul mates. ",https://comicbookrealm.com/series/66761/0/clover-press-llc-gray
Pete Von Sholly's History of Monsters,(2021),"Clover Press, LLC",Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/1f2d6b1aa3272bd77c4ad28082712df4/xl/clover-press-llc-pete-von-shollys-history-of-monsters-hard-cover-1.jpg,Apr '20,$29.99,978-1951038014,,,"History of Monsters

Pete Von Sholly's History of Monsters is a glorious look at the phenomenon of monsters as they figure in pop culture as well as from the anthropological, psychological and societal angles. This unprecedented illustrated pageant, presented as an accordion folded hardcover book, shows the actual history of monsters from man's earliest fears of the darkness beyond the fire to today's nightmares to see how these terrors found expression in myth, legend, and entertainment. But whatever the time or medium it's always in the unknown where the monsters lurk and fester and wait. Step into Pete Von Sholly's History of Monsters and experience the story as never before. ""This astounding work traces the evolution and proliferation of monsters through all human history and many cultures, with over 1,100 different examples intertwined into a colorful, informative and fascinating book on a scale that has never before been attempted. Take a guided tour through the dark side of legend, myth, superstition, fiction, animation, film, television and even cryptozoology, and meet every monster that has haunted your nightmares - and quite a few that haven't (yet) - in this fantastic panorama wrought with the skills of a mature master of the genre."" - Richard Milner, former editor of Natural History magazine and author of Charles R. Knight - The Artist Who Saw Through Time and Darwin's UniverseZ ",https://comicbookrealm.com/series/65310/0/clover-press-llc-pete-von-shollys-history-of-monsters
Pirates,TPB (2020),"Clover Press, LLC",TPB:,# 1,https://comicbookrealm.com/cover-scan/4d5aae634c06917e9560b67c458ea5d3/xl/clover-press-llc-pirates-tpb-tpb-1.jpg,Mar '20,$12.99,978-1951038045,,,"Book 1
A Treasure of Comics to Plunder, Arrr!

Yoe-Ho-Ho! The same scurvy dogs who brought you Haunted Horror now share this booty: ""Pirates""! Swashbuckling artists the likes of Frank Frazetta, Reed Crandall, Graham Ingels, Dick Briefer, etc. give ya complete comics stories to plunder, arrr! Plus feast on art by bilge rats Wally Wood, Bernard Krigstein, Carl Burgos, Howard Pyle, and, yarrr, more! Avast ye, prepare to take you a prize--savvy, matey? ",https://comicbookrealm.com/series/59910/0/clover-press-llc-pirates-tpb
"Project MK: Ultra Sex, Drugs and the CIA",HC (2022),"Clover Press, LLC",Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/bb79bd1670d1464578821ad1cf1cb8bf/xl/clover-press-llc-project-mk-ultra-sex-drugs-and-the-cia-hc-hard-cover-1.jpg,Jan '22,$29.99,978-1951038342,,,"San Francisco, 1971. As the Vietnam War rages, the government wages war at home against the hippy counter-culture. High profile drug trials capture headlines. Seymour Phillips, a headstrong journalist eager to prove himself, discovers key information uncovering a vast drug network. A routine interview leads to a sensational accusation that the man accused of trafficking mass quantities of LSD, works for the CIA. Seymour is approached by CHASE, an eccentric, paranoid stranger in disguise who claims to be a former CIA operative and have the inside scoop on the CIA/LSD connection. Chase insists that Seymour has only scratched the surface. The two forge a most uncommon alliance in a dangerous and mind-bending quest for the truth behind quite possibly the most bizarre chapter of the CIA's history. While most Americans were watching Leave it to Beaver and listening to The Everly Brothers, an eclectic group of CIA operatives were spiking each other's coffees with LSD, throwing decadent parties and hiring prostitutes to slip unsuspecting johns drug-laced drinks in order to observe every stoned and kinky moment from behind two-way mirrors. And this was only when they weren't dreaming up the next far reaching ""official"" application for this new, all-powerful, mind blowing drug - a drug that would ironically fuel the counter-culture over a decade later. Coincidence? Maybe not. ",https://comicbookrealm.com/series/68865/0/clover-press-llc-project-mk-ultra-sex-drugs-and-the-cia-hc
Pete Von Sholly's Lovecraft Illustrated,(2020),"Clover Press, LLC",Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/25c921d2a83516c5b3a7f2059cea5b29/xl/clover-press-llc-pete-von-shollys-lovecraft-illustrated-hard-cover-1.jpg,Aug '20,$29.99,978-1951038168,,,"A full color collection of over 325 images- covering ALL the fiction of H.P. Lovecraft arranged in the order in which the stories were written. The book also features notes. sketches and an intro by S. T. Joshi. Pete Von Sholly has storyboarded over 100 films including THE SHAWSHANK REDEMPTION, MARS ATTACKS!, DARKMAN, and THE MIST. His work has also been seen in his satiric magazines as well as Last Gasp's FORBIDDEN KNOWLEDGE and NEUROCOMICS, which he did with Timothy Leary. ",https://comicbookrealm.com/series/62627/0/clover-press-llc-pete-von-shollys-lovecraft-illustrated
Rattle of Bones & Other Terrifying Tales,(2020),"Clover Press, LLC",Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/9e843ed873e68fc5c14bd899fbf79857/xl/clover-press-llc-rattle-of-bones-other-terrifying-tales-hard-cover-1.jpg,Oct '20,$29.99,978-1951038298,"Robert Gordon Howard
Scripts
Gabriel Rodriguez
Pencils",,"Collecting 8 horror stories from Conan's creator, Robert E. Howard, with all-new illustrations by Locke & Key co-creator, Gabriel Rodriguez. This collection includes the prose short stories: In the Forest of Villefere, Wolfshead, Sea Curse, A Tale of Faring Town, Rattle of Bones, The Touch of Death, Dig Me No Grave, People of the Dark, and The House of Arabu. Each story originally appeared in the shudder pulps of the 1920s and 30s and are accompanied by all-new full-color illustration by Rodriguez. Master of horror, Steve Niles, provides an afterword that looks at Howard's prolific and short life. ",https://comicbookrealm.com/series/61623/0/clover-press-llc-rattle-of-bones-other-terrifying-tales
