Title,Volume,Publisher,Label,Issue Number,Image,Cover Date,Cover Price,ISBN/UPC,Contributors,Characters,Details,URL
A Hunter's Tale,(2022),Elephant Eater Comics,Issue:,# 1,,Apr '22,$0.00,978-0979251566,"Charles Kermit Claytor
Scripts
Ryan Claytor
Pencils",,"This comic was originally a poem written by my late grandfather, Charles Kermit Claytor, that was adapted and illustrated into a comic book by me, Ryan Claytor. It's about two seemingly disparate subjects (a hunter and his prey) who form an unlikely understanding of one another. At its core, it's about different world views finding reciprocated empathy. ",https://comicbookrealm.com/series/70859/0/elephant-eater-comics-a-hunters-tale
Captain Camel and the Space Chicken,(2001),Electric Milk Comics,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/584a8069f9e442127766cbc26ee82e62/xl/electric-milk-comics-captain-camel-and-the-space-chicken-soft-cover-1.jpg,2001,$6.95,,,, ,https://comicbookrealm.com/series/61876/0/electric-milk-comics-captain-camel-and-the-space-chicken
Cray Baby Adventures Special,One-Shot (1997),Electric Milk Comics,Issue:,NN,https://comicbookrealm.com/cover-scan/b78bb280a7775e62e2f0473030284964/xl/electric-milk-comics-cray-baby-adventures-special-one-shot-issue-nn.jpg,1997,$0.00,,,,"San Diego Comic-Con International
Limited Edition ",https://comicbookrealm.com/series/38935/0/electric-milk-comics-cray-baby-adventures-special-one-shot
3-D Features Presents: Jet Pup,One-Shot (1953),Dimension Publications,Issue:,# 1,https://comicbookrealm.com/cover-scan/d2bbfd46b9f5cbaa8a6c6cdfeb44fc1a/xl/dimension-publications-3-d-features-presents-jet-pup-one-shot-issue-1.jpg,Winter Oct '53,$0.25,,,, ,https://comicbookrealm.com/series/47505/0/dimension-publications-3-d-features-presents-jet-pup-one-shot
3D Features Presents: Jet Pup,One-Shot (1953),Dimension Publications,Issue:,# 1,https://comicbookrealm.com/cover-scan/82ffdd56019eb9bc3948cabbf680ee1f/xl/dimension-publications-3d-features-presents-jet-pup-one-shot-issue-1.jpg,Winter 1953,$0.25,,,, ,https://comicbookrealm.com/series/41591/0/dimension-publications-3d-features-presents-jet-pup-one-shot
Viz: Camel's Toe,(2013),Dennis Publishing,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/70a9304d7663a77386dac4e4d50d0156/xl/dennis-publishing-viz-camels-toe-soft-cover-1.jpg,Sep '13,$10.99,978-1781062456,,,Collects a selection from Viz #202-211. ,https://comicbookrealm.com/series/63458/0/dennis-publishing-viz-camels-toe
Viz: The Dutch Oven,(2014),Dennis Publishing,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/9563992ac67a3cf54eb83a8c882428ed/xl/dennis-publishing-viz-the-dutch-oven-hard-cover-1.jpg,2014,$10.99,,,, ,https://comicbookrealm.com/series/71615/0/dennis-publishing-viz-the-dutch-oven
Q10,HC,FBMFM Books,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/a65ed661417565c41fba041ba0511f27/xl/fbmfm-books-q10-hc-hard-cover-1.jpg,,$25.00,,,,"The Unknown Artist Returns: Collection of 20 underground illustrations. Every copy will be signed, numbered and receive an original ink illustration of the buyer's choice on the inside of each copy purchased. Limited to 15 Copies. ",https://comicbookrealm.com/series/39974/0/fbmfm-books-q10-hc
Q9,HC (2009),FBMFM Books,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/ac498ca58a841601e084908418e92836/xl/fbmfm-books-q9-hc-hard-cover-1.jpg,Jun '09,$40.00,,"David Quiles
Pencils",,"Q9 The Unknown Artist, is collection of 64 underground illustrations by David Quiles.

Only 25 copies and exclusive to Wizard World Philly. ",https://comicbookrealm.com/series/40049/0/fbmfm-books-q9-hc
Chocolate Thunder,One-Shot (1998),Gettosake Comics,Issue:,# 1,https://comicbookrealm.com/cover-scan/e0dcd03b1bf39a135c4f6457f4259eec/xl/gettosake-comics-chocolate-thunder-one-shot-issue-1.jpg,Feb '98,$2.95,,,, ,https://comicbookrealm.com/series/32438/0/gettosake-comics-chocolate-thunder-one-shot
Chocolate Thunder: Code of the Streets,One-Shot (2000),Gettosake Comics,Issue:,nn,https://comicbookrealm.com/cover-scan/fea89c6b658c963b744a8086d9e2217d/xl/gettosake-comics-chocolate-thunder-code-of-the-streets-one-shot-issue-nn.jpg,2000,$2.25,,,, ,https://comicbookrealm.com/series/60699/0/gettosake-comics-chocolate-thunder-code-of-the-streets-one-shot
Bastard,(1984),Futuropolis,Hard Cover:,nn,https://comicbookrealm.com/cover-scan/4c625f7eb0034dc906c595e832042589/xl/futuropolis-bastard-hard-cover-nn.jpg,1984,$0.00,,,,Embossed Cover ,https://comicbookrealm.com/series/65395/0/futuropolis-bastard
Bible of Filth,(1986),Futuropolis,Hard Cover:,nn,https://comicbookrealm.com/cover-scan/ab084f9e6906ca4aa5a814b003a550ae/xl/futuropolis-bible-of-filth-hard-cover-nn.jpg,Jan '86,$0.00,,,,"Black Leather-Bound Booklet

NOTE:
Reprinting some of Robert Crumb's more sexually-charged material from Zap, Snatch, Big Ass, and other 1968-80 titles.

Limited to only 1,000 Copies ",https://comicbookrealm.com/series/68713/0/futuropolis-bible-of-filth
Now You're Logging,(1978),Harbour Publishing,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/a4cd99d95028acef294ccefe13e2a435/xl/harbour-publishing-now-youre-logging-hard-cover-1.jpg,1978,$0.00,0-92008-0405--,,, ,https://comicbookrealm.com/series/71413/0/harbour-publishing-now-youre-logging
Now Your Logging,One-Shot (1978),Harbour Publishing,Soft Cover:,nn,https://comicbookrealm.com/cover-scan/7b64b7e39ef900702c59a7abf04a1c11/xl/harbour-publishing-now-your-logging-one-shot-soft-cover-nn.jpg,1978,$0.00,,,, ,https://comicbookrealm.com/series/62301/0/harbour-publishing-now-your-logging-one-shot
Simpsons Comics: Get Some Fancy Book Learnin',(2010),Harper Design,TPB:,# 1,https://comicbookrealm.com/cover-scan/b8b307f304a15ca64d73d4885bfca7f9/xl/harper-design-simpsons-comics-get-some-fancy-book-learnin-tpb-1.jpg,Apr '10,$15.99,978-0061957871,,,"From gods to gorgons, Genesis to genies—and with much ado about mermaids––Matt Groening’s Simpsons Comics Get Some Fancy Book Learnin’ puts high-minded and high-falutin’ literature in its place…back on your favorite bookshelf! ",https://comicbookrealm.com/series/71092/0/harper-design-simpsons-comics-get-some-fancy-book-learnin
Simpsons: Holiday Humdinger,(2004),Harper Design,TPB:,# 1,https://comicbookrealm.com/cover-scan/a2606642528a8cd6d31cda85ed913548/xl/harper-design-simpsons-holiday-humdinger-tpb-1.jpg,Oct '04,$14.95,978-0060723385,,, ,https://comicbookrealm.com/series/51653/0/harper-design-simpsons-holiday-humdinger
"Selected Sketchbook Pages, 1975-1979",(1979),Hidden Noise Press,Issue:,nn,https://comicbookrealm.com/cover-scan/480d4d743eb28296f468586761fc7893/xl/hidden-noise-press-selected-sketchbook-pages-1975-1979-issue-nn.jpg,Jan '79,$0.00,,,,Staple Binding ,https://comicbookrealm.com/series/67460/0/hidden-noise-press-selected-sketchbook-pages-1975-1979
Sketchbook: Vukos,(1980),Hidden Noise Press,Issue:,nn,https://comicbookrealm.com/cover-scan/aab752fabe6c6088236aa6ee86d61072/xl/hidden-noise-press-sketchbook-vukos-issue-nn.jpg,Mar '80,$0.00,,,,Staple Binding ,https://comicbookrealm.com/series/67459/0/hidden-noise-press-sketchbook-vukos
Elite Police,One-Shot (1991),Impelling ideas,Issue:,# 1,https://comicbookrealm.com/cover-scan/5ce4c42a2a23ba313bc063a8d864492c/xl/impelling-ideas-elite-police-one-shot-issue-1.jpg,1991,$2.25,,,, ,https://comicbookrealm.com/series/55557/0/impelling-ideas-elite-police-one-shot
Elite Police,One-Shot (2005),Impelling ideas,Issue:,# 1,,2005,$2.95,,,, ,https://comicbookrealm.com/series/55558/0/impelling-ideas-elite-police-one-shot
Macabre Manifesto: the Journals of Omar Lennyx,(2004),iUniverse,Soft Cover:,nn,https://comicbookrealm.com/cover-scan/4a95763da5ce737b1db1f6a4be8c135a/xl/iuniverse-macabre-manifesto-the-journals-of-omar-lennyx-soft-cover-nn.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/68014/0/iuniverse-macabre-manifesto-the-journals-of-omar-lennyx
Macabre Memoirs: The Adventures of Omar Lennyx,(2004),iUniverse,Soft Cover:,nn,https://comicbookrealm.com/cover-scan/fee81afd1ed0f1dd37ec60c0a405a7f3/xl/iuniverse-macabre-memoirs-the-adventures-of-omar-lennyx-soft-cover-nn.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/68015/0/iuniverse-macabre-memoirs-the-adventures-of-omar-lennyx
Heebie Jeebie Funnies,(1976),Joel Milke,Issue:,# 1,https://comicbookrealm.com/cover-scan/4ed323b9b0467847a39f8e1cec317ac5/xl/joel-milke-heebie-jeebie-funnies-issue-1.jpg,Aug '76,$0.25,,,,Digest Format ,https://comicbookrealm.com/series/66691/0/joel-milke-heebie-jeebie-funnies
Hollywood Fats Funnies,(1979),Joel Milke,Issue:,nn,https://comicbookrealm.com/cover-scan/6654d0dc0d09e7c7fa38cfeefba41732/xl/joel-milke-hollywood-fats-funnies-issue-nn.jpg,Jan '79,$0.00,,,,Blue Pages ,https://comicbookrealm.com/series/66712/0/joel-milke-hollywood-fats-funnies
Viz Presents: The Pathetic Sharks Bumper Special,One-Shot (1991),John Brown Publishing,Special:,nn,https://comicbookrealm.com/cover-scan/8773d2bbd1002b9a47193669351635f1/xl/john-brown-publishing-viz-presents-the-pathetic-sharks-bumper-special-one-shot-special-nn.jpg,1991,$2.99,,,, ,https://comicbookrealm.com/series/66920/0/john-brown-publishing-viz-presents-the-pathetic-sharks-bumper-special-one-shot
Viz: Big Fat Slags Book,(1994),John Brown Publishing,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/c658b5829a29e48f74b0fe619b6bc6a1/xl/john-brown-publishing-viz-big-fat-slags-book-hard-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/62552/0/john-brown-publishing-viz-big-fat-slags-book
How to Torture Your Husband,One-Shot (1948),John C. Winston Company,Issue:,nn,https://comicbookrealm.com/cover-scan/8d7189e76a0f3dbb6dc99d953f03e042/xl/john-c-winston-company-how-to-torture-your-husband-one-shot-issue-nn.jpg,1948,$0.00,,,, ,https://comicbookrealm.com/series/62981/0/john-c-winston-company-how-to-torture-your-husband-one-shot
How to Torture Your Wife,One-Shot (1948),John C. Winston Company,Issue:,nn,https://comicbookrealm.com/cover-scan/cb39d73201abb83e1cf59c4c39811d31/xl/john-c-winston-company-how-to-torture-your-wife-one-shot-issue-nn.jpg,1948,$0.00,,,, ,https://comicbookrealm.com/series/62982/0/john-c-winston-company-how-to-torture-your-wife-one-shot
Surfer Cartoons,(1963),John Severson Publications,Issue:,nn,https://comicbookrealm.com/cover-scan/2da105331d61d0aa1d30bd534eb0937f/xl/john-severson-publications-surfer-cartoons-issue-nn.jpg,Jan '63,$0.50,,,,Digest Format ,https://comicbookrealm.com/series/70009/0/john-severson-publications-surfer-cartoons
Surfertoons,Mini Comic (1964),John Severson Publications,Issue:,nn,https://comicbookrealm.com/cover-scan/2630a692193e24a057ea4a7085ff3103/xl/john-severson-publications-surfertoons-mini-comic-issue-nn.jpg,Jan '64,$0.50,,,,W/Miniposter Insert ? ,https://comicbookrealm.com/series/70017/0/john-severson-publications-surfertoons-mini-comic
Skinboy Fights Back,Mini Comic (1984),JR Williams,Issue:,nn,https://comicbookrealm.com/cover-scan/a7e0e07caab98d155c7feba72fe05a18/xl/jr-williams-skinboy-fights-back-mini-comic-issue-nn.jpg,,$0.00,,,,JR Williams Edition ,https://comicbookrealm.com/series/71651/0/jr-williams-skinboy-fights-back-mini-comic
Skinboy: Dead Love,Mini Comic (1986),JR Williams,Issue:,nn,https://comicbookrealm.com/cover-scan/212cd8383370d208a538afe249f8d180/xl/jr-williams-skinboy-dead-love-mini-comic-issue-nn.jpg,,$0.00,,,,JR Williams Edition ,https://comicbookrealm.com/series/71653/0/jr-williams-skinboy-dead-love-mini-comic
Farm Crimes!: Cracking the Case of the Missing Egg,(2020),Owlkids,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/9c9fade55310b058458517b4a105c485/xl/owlkids-farm-crimes-cracking-the-case-of-the-missing-egg-hard-cover-1.jpg,Sep '20,$16.95,978-1771474153,,, ,https://comicbookrealm.com/series/72197/0/owlkids-farm-crimes-cracking-the-case-of-the-missing-egg
Farm Crimes!: The MOO-sterious Disappearance of Cow,(2021),Owlkids,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/82279e8de44d24b9120c2d1a98eea06e/xl/owlkids-farm-crimes-the-moo-sterious-disappearance-of-cow-hard-cover-1.jpg,Sep '21,$16.95,978-1771474429,,,"Crimes Moo-Sterious Disappearance of Cow

It's a beautiful fall day at the farm when the animals realize someone is missing… again! Cow is nowhere to be found, and her calves can't say where she is, so Hen, Sheep, Raccoon, and Pig call in Inspector Billiam Van Hoof, the world's best (and only) goat detective. Could a crop circle mean she was abducted by aliens? Did the farmer put her in a trailer to be sold, or worse - turned into a hamburger? But when Cow returns, they realize a celebration is in order (and that the answer was right in front of them all along). ",https://comicbookrealm.com/series/66439/0/owlkids-farm-crimes-the-moo-sterious-disappearance-of-cow
Spooky Sara,(2006),Phonics Comics,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/f2dfd3ebda8c08c05c6140d6c4d9acf3/xl/phonics-comics-spooky-sara-soft-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/40634/0/phonics-comics-spooky-sara
Sugar + Spice,One-Shot (2007),Phonics Comics,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/a61bb2ec238eb5d27a10171f26bea58c/xl/phonics-comics-sugar-spice-one-shot-soft-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/41044/0/phonics-comics-sugar-spice-one-shot
Side A,(2006),Poseur Ink,Soft Cover:,# 1,,,$10.00,,,, ,https://comicbookrealm.com/series/36749/0/poseur-ink-side-a
Side B: Music Lover's Comic Anthology,(2009),Poseur Ink,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/d2ae59db30ffd52c58de4fb886721758/xl/poseur-ink-side-b-music-lovers-comic-anthology-soft-cover-1.jpg,Jun '09,$22.99,978-0615220802,,, ,https://comicbookrealm.com/series/63812/0/poseur-ink-side-b-music-lovers-comic-anthology
Avenue X,Vol. 2 (1994),Purple Spiral Comics,Issue:,# 1,https://comicbookrealm.com/cover-scan/573d2b2f6842b0df1690189fa69d2f8a/xl/purple-spiral-comics-avenue-x-vol-2-issue-1.jpg,Dec '94,$3.00,,"Brenda Black
Scripts
Fauve
Pencils - Cover Art - Inks",, ,https://comicbookrealm.com/series/26340/0/purple-spiral-comics-avenue-x-vol-2
Avenue X,Vol. 3 (1995),Purple Spiral Comics,Issue:,# 1,https://comicbookrealm.com/cover-scan/7ec31d38b3edad56ac4deaa9017a8619/xl/purple-spiral-comics-avenue-x-vol-3-issue-1.jpg,,$3.00,,,, ,https://comicbookrealm.com/series/34485/0/purple-spiral-comics-avenue-x-vol-3
Disney / Pixar: Turning Red,(2022),Random House / Disney,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/1a8715c21eef195a88b54b8652981987/xl/random-house-disney-disney--pixar-turning-red-hard-cover-1.jpg,May '22,$12.99,978-0736442749,,,"Turning Red

This hardcover full-color graphic novel retells the whole exciting story of Disney and Pixar's Turning Red--coming to Disney+ on March 11, 2022! In Turning Red, Mei Lee is a confident, dorky thirteen-year-old torn between staying her mother's dutiful daughter and the chaos of adolescence. And as if changes to her interests, relationships, and body weren't enough, whenever she gets too excited (which for a teenager is practically ALWAYS), she ""poofs"" into a giant red panda! Turning Red is directed by Academy Award-winner Domee Shi (Pixar short Bao), produced by Lindsey Collins and coming to theaters in Spring, 2022. This hardcover graphic novel retells the whole exciting story of Disney/Pixar Turning Red with full-color illustrations. It is perfect for boys and girls ages 8 to 12! ",https://comicbookrealm.com/series/71688/0/random-house-disney-disney-pixar-turning-red
Disney's Monsters at Work,(2022),Random House Publishing Group,TPB:,# 1,https://comicbookrealm.com/cover-scan/7eb8ada8cc96ab7ac1fa7dc6482c0a38/xl/random-house-publishing-group-disneys-monsters-at-work-tpb-1.jpg,May '22,$7.99,978-0736442763,,,"Meet Mift

A graphic novel-style retelling of an episode from the first season of the Disney+ show Monsters at Work with full-color images and dialogue from the show! It's Tylor's first official day as a member of MIFT, and the team's wacky traditions already have him longing to leave. But when a problem arises, Tylor sees how important MIFT and all its members are to Monsters, Inc. Kids ages 8 to 12 will love this graphic novel-style retelling of the episode ""Meet MIFT"", complete with full-color images and dialogue! Inspired by Disney and Pixar's hit film Monsters, Inc. the Disney+ animated show Monsters at Work follows Tylor Tuskmon, an enthusiastic member of the Monsters, Inc. Facilities Team (MIFT) who dreams of following in the footsteps of his idols--Mike and Sulley--and making his way up to the Monsters, Inc. Laugh Floor as a Jokester. ",https://comicbookrealm.com/series/71238/0/random-house-disney-disney-monsters-at-work
Burying Sandwiches,(2005),Robert Sato,Issue:,# 1,https://comicbookrealm.com/cover-scan/8390b992344734bded3c31e41d707b6a/xl/robert-sato-burying-sandwiches-issue-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/11639/0/robert-sato-burying-sandwiches
Burying Sandwiches,(2005),Robert Sato,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/c1ebca4a96ca59158793d234707e4366/xl/robert-sato-burying-sandwiches-soft-cover-1.jpg,Jun '05,$0.00,,,, ,https://comicbookrealm.com/series/12018/0/robert-sato-burying-sandwiches
Pariah Missouri,(2014),Salazar Entertainment,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/c16509309535627ff92334af545195a4/xl/salazar-entertainment-pariah-missouri-soft-cover-1.jpg,Aug '14,$16.99,978-0989497800,,,"Set before the Civil War, Pariah, Missouri is a frontier riverboat town and a haven for evil. Hiram Buchanan, a Pinkerton spy, uncovers a crime syndicate and manipulates a misfit team to follow him into danger, where the supernatural is all around them. Buffy the Vampire Slayer meets Deadwood. ",https://comicbookrealm.com/series/37038/0/salazar-entertainment-pariah-missouri
